rates,durations,durationsFWHM,startTimes,amps,realStartTimes,jitter,cond,F0,F0quant,age,id,id2,T
0.145161290322581,0.98,3.332,647,0.0387549159867677,126.812,1.14350132099229,0,287.0894616234,279.397767558527,9,31,11,254.8
0.161290322580645,3.136,4.508,809,0.027921851020623,158.564,1.00940313666428,0,287.0894616234,279.397767558527,9,31,11,254.8
0.306451612903226,5.684,2.156,848,0.0350534827818606,166.208,0.692376947275016,0,287.0894616234,279.397767558527,9,31,11,254.8
0.758064516129032,3.332,3.92,1018,0.0952000828530325,199.528,0.476575847967596,0,287.0894616234,279.397767558527,9,31,11,254.8
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,3.136,3.332,203,0.166853591985474,39.788,0.304872290384407,0,269.9202273377,250.873663768116,9,31,13,294
0.0967741935483871,0.588,3.528,244,0.0757495904403418,47.824,1.77052127917176,0,269.9202273377,250.873663768116,9,31,13,294
0.258064516129032,2.94,3.332,331,0.0342960300241589,64.876,0.845090617653979,0,269.9202273377,250.873663768116,9,31,13,294
0.451612903225806,6.272,NaN,367,0.0445356098341886,71.932,NaN,0,269.9202273377,250.873663768116,9,31,13,294
0.306451612903226,1.764,3.136,448,0.0374589255808932,87.808,1.03071256665558,0,269.9202273377,250.873663768116,9,31,13,294
0.209677419354839,1.96,5.096,510,0.0295455124240893,99.96,1.23518882766968,0,269.9202273377,250.873663768116,9,31,13,294
0.129032258064516,0.784,2.352,541,0.0244492750496597,106.036,0.57143328569484,0,269.9202273377,250.873663768116,9,31,13,294
0.629032258064516,3.92,4.116,570,0.0704411508613142,111.72,1.13970963184623,0,269.9202273377,250.873663768116,9,31,13,294
0.32258064516129,1.764,3.92,651,0.0341097544000245,127.596,1.37131840597617,0,269.9202273377,250.873663768116,9,31,13,294
0.258064516129032,3.332,3.92,714,0.0240731814202177,139.944,1.21104566521231,0,269.9202273377,250.873663768116,9,31,13,294
0.612903225806452,2.94,3.332,999,0.0704906597934131,195.804,0.432170893496063,0,269.9202273377,250.873663768116,9,31,13,294
0.435483870967742,6.468,3.528,1253,0.0488208271267924,245.588,0.613701576127398,0,269.9202273377,250.873663768116,9,31,13,294
1,2.94,3.332,1329,0.147312963247914,260.484,0.322860160826868,0,269.9202273377,250.873663768116,9,31,13,294
0.451612903225806,6.076,3.136,1365,0.0820603711162579,267.54,0.691982388902129,0,269.9202273377,250.873663768116,9,31,13,294
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.2,5.34,4.094,229,0.0836278320122731,40.762,1.17862170505273,0,198.8927699693,189.746869747899,8,33,1,302.6
0.763636363636364,2.67,2.848,300,0.169215999848708,53.4,0.400953244507014,0,198.8927699693,189.746869747899,8,33,1,302.6
0.127272727272727,2.492,0.712,342,0.114451852262386,60.876,0.208314344712869,0,198.8927699693,189.746869747899,8,33,1,302.6
0.836363636363636,5.34,3.026,925,0.218517604437667,164.65,0.170779708223023,0,198.8927699693,189.746869747899,8,33,1,302.6
